sms_received,n,no_show_rate,mean_age,mean_lead,scholarship_rate,hipertension_rate,diabetes_rate
0,75035,0.16694875724661826,36.88453388418738,6.007716399013794,0.09803425068301459,0.198987139334977,0.07445858599320317
1,35481,0.27575322003325725,37.51162594064429,19.01682590682337,0.09878526535328767,0.19359657281361856,0.06640173614046954
